key,text,tag,file,type,protected_text
TM_AnimalIncapableOfBond,{0} does not have the intelligence to form a bond with {1}.,TM_AnimalIncapableOfBond,TM_English.xml,keyed,<ALIMT >(PH_2)</ALIMT> does not have the intelligence to form a bond with <ALIMT >(PH_1)</ALIMT>.
TM_AnimalAlreadyHasBond,{0} has already formed a bond with another ranger.,TM_AnimalAlreadyHasBond,TM_English.xml,keyed,<ALIMT >(PH_1)</ALIMT> has already formed a bond with another ranger.
TM_FailedRangerBond,{1} has failed to bond with {0} - {2}% chance,TM_FailedRangerBond,TM_English.xml,keyed,<ALIMT >(PH_3)</ALIMT> has failed to bond with <ALIMT >(PH_2)</ALIMT> - <ALIMT >(PH_1)</ALIMT> chance
TM_RangerNotExperienced,"{1} is unable to establish a bond with {0}. {0} has a wildness of {2}% and {1} can only bond with a creature with {3}% or lower. This can be increased by investing points in ""Animal Empathy"".",TM_RangerNotExperienced,TM_English.xml,keyed,"<ALIMT >(PH_6)</ALIMT> is unable to establish a bond with <ALIMT >(PH_5)</ALIMT>. <ALIMT >(PH_4)</ALIMT> has a wildness of <ALIMT >(PH_3)</ALIMT> and <ALIMT >(PH_2)</ALIMT> can only bond with a creature with <ALIMT >(PH_1)</ALIMT> or lower. This can be increased by investing points in ""Animal Empathy""."
TM_TooManyTraps,"{0} is limited to {1} traps, removing oldest trap.",TM_TooManyTraps,TM_English.xml,keyed,"<ALIMT >(PH_2)</ALIMT> is limited to <ALIMT >(PH_1)</ALIMT> traps, removing oldest trap."
TM_SummonedCreatureLimitExceeded,"{0} has exceeded the max number of summoned creatures, dismissing oldest summon.",TM_SummonedCreatureLimitExceeded,TM_English.xml,keyed,"<ALIMT >(PH_1)</ALIMT> has exceeded the max number of summoned creatures, dismissing oldest summon."
TM_NoMinionToDismiss,{0} has no summoned minions.,TM_NoMinionToDismiss,TM_English.xml,keyed,<ALIMT >(PH_1)</ALIMT> has no summoned minions.
TM_NoGuardianSpiritToDismiss,{0} has no guardian spirit to dismiss.,TM_NoGuardianSpiritToDismiss,TM_English.xml,keyed,<ALIMT >(PH_1)</ALIMT> has no guardian spirit to dismiss.
TM_NoValidUndeadToDismiss,Target is not a valid target for dismiss undead.,TM_NoValidUndeadToDismiss,TM_English.xml,keyed,Target is not a valid target for dismiss undead.
TM_CannotUseGemOfInsight,"{0} already possesses an arcane or combat trait, or is an undead, and cannot make use of this gemstone.",TM_CannotUseGemOfInsight,TM_English.xml,keyed,"<ALIMT >(PH_1)</ALIMT> already possesses an arcane or combat trait, or is an undead, and cannot make use of this gemstone."
TM_ItemUseFailed,"Attempted to use an item and failed, reason: {0}",TM_ItemUseFailed,TM_English.xml,keyed,"Attempted to use an item and failed, reason: <ALIMT >(PH_1)</ALIMT>"
TM_SunlightCollapse,"A sun light has collapsed, {0} was unable to sustain it.",TM_SunlightCollapse,TM_English.xml,keyed,"A sun light has collapsed, <ALIMT >(PH_1)</ALIMT> was unable to sustain it."
TM_DamageAbsorbedAll,Absorbed,TM_DamageAbsorbedAll,TM_English.xml,keyed,Absorbed
TM_DamageAbsorbed,Absorbed ({0} - {1}),TM_DamageAbsorbed,TM_English.xml,keyed,Absorbed (<ALIMT >(PH_2)</ALIMT> - <ALIMT >(PH_1)</ALIMT>)
TM_NotSocialCapable,{0} is incapable of social activity and cannot become a bard.,TM_NotSocialCapable,TM_English.xml,keyed,<ALIMT >(PH_1)</ALIMT> is incapable of social activity and cannot become a bard.
TM_CleaveChance,Cleave chance {0}%,TM_CleaveChance,TM_English.xml,keyed,Cleave chance <ALIMT >(PH_1)</ALIMT>
TM_WhirlwindDamage,Whirlwind damage per hit: {0},TM_WhirlwindDamage,TM_English.xml,keyed,Whirlwind damage per hit: <ALIMT >(PH_1)</ALIMT>
TM_WeaponDamage,{0} damage: {1},TM_WeaponDamage,TM_English.xml,keyed,<ALIMT >(PH_2)</ALIMT> damage: <ALIMT >(PH_1)</ALIMT>
TM_CritChance,{0} critical hit: {1},TM_CritChance,TM_English.xml,keyed,<ALIMT >(PH_2)</ALIMT> critical hit: <ALIMT >(PH_1)</ALIMT>
TM_AntiArmorDamage,{0} damage: {1}; additional damage to mechanoids: {2},TM_AntiArmorDamage,TM_English.xml,keyed,<ALIMT >(PH_3)</ALIMT> damage: <ALIMT >(PH_2)</ALIMT>; additional damage to mechanoids: <ALIMT >(PH_1)</ALIMT>
TM_ArrowStormDamage,{0} damage: {1}; accuracy: {2}%,TM_ArrowStormDamage,TM_English.xml,keyed,<ALIMT >(PH_3)</ALIMT> damage: <ALIMT >(PH_2)</ALIMT>; accuracy: <ALIMT >(PH_1)</ALIMT>
TM_LastManaGainPct,Mana Gain: {0}/5s,TM_LastManaGainPct,TM_English.xml,keyed,Mana Gain: <ALIMT >(PH_1)</ALIMT>/5s
TM_LastStaminaGainPct,Stamina Gain: {0}/5s,TM_LastStaminaGainPct,TM_English.xml,keyed,Stamina Gain: <ALIMT >(PH_1)</ALIMT>/5s
TM_AssaultPending,Elementals are coming through the rift!,TM_AssaultPending,TM_English.xml,keyed,Elementals are coming through the rift!
TM_MimicFailed,{0} is unable to copy an ability from this target.,TM_MimicFailed,TM_English.xml,keyed,<ALIMT >(PH_1)</ALIMT> is unable to copy an ability from this target.
TM_CannotPossess,It is not possible for {0} to possess a {1}.,TM_CannotPossess,TM_English.xml,keyed,It is not possible for <ALIMT >(PH_2)</ALIMT> to possess a <ALIMT >(PH_1)</ALIMT>.
TM_CannotPossessNow,It is not possible for {0} to possess {1} in its current state.,TM_CannotPossessNow,TM_English.xml,keyed,It is not possible for <ALIMT >(PH_2)</ALIMT> to possess <ALIMT >(PH_1)</ALIMT> in its current state.
TM_PossessedCaughtStealing,{0} is blaming you for trying to steal from {1}! \n\nThey have condemned your vile manipulation and thievery and are now hostile to your faction.,TM_PossessedCaughtStealing,TM_English.xml,keyed,<ALIMT >(PH_4)</ALIMT> is blaming you for trying to steal from <ALIMT >(PH_3)</ALIMT>! <ALIMT >(PH_2)</ALIMT><ALIMT >(PH_1)</ALIMT>They have condemned your vile manipulation and thievery and are now hostile to your faction.
TM_LetterLabelPossessedCaughtStealing,Caught Stealing!,TM_LetterLabelPossessedCaughtStealing,TM_English.xml,keyed,<ALIMT >caught</ALIMT> Stealing!
TM_CannotSoulBondUndead,{0} cannot create a soul bond with the undead.,TM_CannotSoulBondUndead,TM_English.xml,keyed,<ALIMT >(PH_1)</ALIMT> cannot create a soul bond with the undead.
TM_CannotSoulBondThing,Unable to create a soul bond with the target. {0} is only able to benefit from a soul bond with a living pawn possessing a familiar soul.,TM_CannotSoulBondThing,TM_English.xml,keyed,Unable to create a soul bond with the target. <ALIMT >(PH_2)</ALIMT> is only able to benefit from a soul bond with a living <ALIMT >(PH_1)</ALIMT> possessing a familiar soul.
TM_NothingToDominate,No valid target found for Dominate.,TM_NothingToDominate,TM_English.xml,keyed,No valid target found for Dominate.
TM_CannotSoulBondUnwilling,Unable to create a soul bond with {1}. {0} can only form a soul bond with a willing pawn (same faction).,TM_CannotSoulBondUnwilling,TM_English.xml,keyed,Unable to create a soul bond with <ALIMT >(PH_3)</ALIMT>. <ALIMT >(PH_2)</ALIMT> can only form a soul bond with a willing <ALIMT >(PH_1)</ALIMT> (same faction).
TM_CannotSoulBondAnother,{0} cannot form a soul bond with {1}. {1} already sustains this type of bond with another.,TM_CannotSoulBondAnother,TM_English.xml,keyed,<ALIMT >(PH_3)</ALIMT> cannot form a soul bond with <ALIMT >(PH_2)</ALIMT>. <ALIMT >(PH_1)</ALIMT> already sustains this type of bond with another.
TM_PsychicSensitivity,Psychic sensitivity: {0},TM_PsychicSensitivity,TM_English.xml,keyed,Psychic sensitivity: <ALIMT >(PH_1)</ALIMT>
TM_WarlockEmpathyDesc,I can feel the emotions of those around me.,TM_WarlockEmpathyDesc,TM_English.xml,keyed,I can feel the emotions of those around me.
TM_WarlockEmpathyOverwhelmed,"The emotions of those around me are overwhelming, I need to get away from all these people or find a way to mute these emotions.",TM_WarlockEmpathyOverwhelmed,TM_English.xml,keyed,"The emotions of those around me are overwhelming, I need to get away from all these people or find a way to mute these emotions."
TM_Icon_Undead,Animated Undead,TM_Icon_Undead,TM_English.xml,keyed,Animated Undead
TM_Icon_Mage,Magic Class,TM_Icon_Mage,TM_English.xml,keyed,Magic <ALIMT >class</ALIMT>
TM_Icon_Fighter,Combat Class,TM_Icon_Fighter,TM_English.xml,keyed,Combat <ALIMT >class</ALIMT>
TM_Icon_Custom,Custom Class,TM_Icon_Custom,TM_English.xml,keyed,Custom <ALIMT >class</ALIMT>
TM_NotPsychicSensitive,{0} attempted to become a psionic but does not seem to have the psychic sensitivity required to manifest psionic power.,TM_NotPsychicSensitive,TM_English.xml,keyed,<ALIMT >(PH_1)</ALIMT> attempted to become a psionic but does not seem to have the psychic sensitivity required to manifest psionic power.
TM_TooManyStoneskins,{0} can only sustain stoneskin defenses on {1} pawns. {0} is currently defending {2} with stoneskin.,TM_TooManyStoneskins,TM_English.xml,keyed,<ALIMT >(PH_4)</ALIMT> can only sustain stoneskin defenses on <ALIMT >(PH_3)</ALIMT> pawns. <ALIMT >(PH_2)</ALIMT> is currently defending <ALIMT >(PH_1)</ALIMT> with stoneskin.
TM_NoSpritesToDismiss,{0} has no detected earth sprites - resetting ability parameters.,TM_NoSpritesToDismiss,TM_English.xml,keyed,<ALIMT >(PH_1)</ALIMT> has no detected earth sprites - resetting ability parameters.
TM_SentinelDeSpawn,{0} has crumbled to dust without mana to sustain it.,TM_SentinelDeSpawn,TM_English.xml,keyed,<ALIMT >(PH_1)</ALIMT> has crumbled to dust without mana to sustain it.
TM_TooManySentinels,"{0} is limited to {1} sentinels, removing oldest sentinel.",TM_TooManySentinels,TM_English.xml,keyed,"<ALIMT >(PH_2)</ALIMT> is limited to <ALIMT >(PH_1)</ALIMT> sentinels, removing oldest sentinel."
TM_NoSpawnSentinelOnBuilding,{0} cannot create a sentinel on top of an existing building.,TM_NoSpawnSentinelOnBuilding,TM_English.xml,keyed,<ALIMT >(PH_1)</ALIMT> cannot create a sentinel on top of an existing building.
TM_SentinelCannotReturn,"The sentinel belonging to {0} could not return to its designated position, it is no longer reachable. The sentinel has dissolved into dust.",TM_SentinelCannotReturn,TM_English.xml,keyed,"The sentinel belonging to <ALIMT >(PH_1)</ALIMT> could not return to its designated position, it is no longer reachable. The sentinel has dissolved into dust."
TM_AugmentationsToggleDesc,"Enables or disables the automatic use of augmentations. If disabled, the psionic will never use augmentation skills.",TM_AugmentationsToggleDesc,TM_English.xml,keyed,"Enables or disables the automatic use of augmentations. If disabled, the psionic will never use augmentation skills."
TM_AugmentationsEnabled,Augments Enabled,TM_AugmentationsEnabled,TM_English.xml,keyed,Augments Enabled
TM_AugmentationsDisabled,Augments Disabled,TM_AugmentationsDisabled,TM_English.xml,keyed,Augments Disabled
TM_MindAttackToggleDesc,Enables or disables the automatic use of mental attacks.,TM_MindAttackToggleDesc,TM_English.xml,keyed,Enables or disables the automatic use of mental attacks.
TM_MindAttackEnabled,Mental Attack Enabled,TM_MindAttackEnabled,TM_English.xml,keyed,Mental Attack Enabled
TM_MindAttackDisabled,Mental Attack Disabled,TM_MindAttackDisabled,TM_English.xml,keyed,Mental Attack Disabled
TM_CleaveToggleDesc,Enables or disables the automatic use of gladiator Cleave; this ability only triggers in melee combat.,TM_CleaveToggleDesc,TM_English.xml,keyed,Enables or disables the automatic use of gladiator Cleave; this ability only triggers in melee combat.
TM_CleaveEnabled,Cleave Enabled,TM_CleaveEnabled,TM_English.xml,keyed,Cleave Enabled
TM_CleaveDisabled,Cleave Disabled,TM_CleaveDisabled,TM_English.xml,keyed,Cleave Disabled
TM_CQCToggleDesc,Enables or disables the automatic use of CQC; this ability only triggers in melee combat.,TM_CQCToggleDesc,TM_English.xml,keyed,Enables or disables the automatic use of CQC; this ability only triggers in melee combat.
TM_CQCEnabled,CQC Enabled,TM_CQCEnabled,TM_English.xml,keyed,CQC Enabled
TM_CQCDisabled,CQC Disabled,TM_CQCDisabled,TM_English.xml,keyed,CQC Disabled
TM_CanNotTeachMagic,{0} is unable to mentor {1} in magic since {1} is not a mage.,TM_CanNotTeachMagic,TM_English.xml,keyed,<ALIMT >(PH_3)</ALIMT> is unable to mentor <ALIMT >(PH_2)</ALIMT> in magic since <ALIMT >(PH_1)</ALIMT> is not a mage.
TM_CanNotTeachCombat,{0} is unable to train {1} in combat since {1} is not a fighter.,TM_CanNotTeachCombat,TM_English.xml,keyed,<ALIMT >(PH_3)</ALIMT> is unable to train <ALIMT >(PH_2)</ALIMT> in combat since <ALIMT >(PH_1)</ALIMT> is not a fighter.
TM_CanNotTeachMagicDislike,{0} refuses to mentor {1} in magic due to the opinion {0} has of {1}.,TM_CanNotTeachMagicDislike,TM_English.xml,keyed,<ALIMT >(PH_4)</ALIMT> refuses to mentor <ALIMT >(PH_3)</ALIMT> in magic due to the opinion <ALIMT >(PH_2)</ALIMT> has of <ALIMT >(PH_1)</ALIMT>.
TM_CanNotTeachCombatDislike,{0} refuses to train {1} in combat due to the opinion {0} has of {1}.,TM_CanNotTeachCombatDislike,TM_English.xml,keyed,<ALIMT >(PH_4)</ALIMT> refuses to train <ALIMT >(PH_3)</ALIMT> in combat due to the opinion <ALIMT >(PH_2)</ALIMT> has of <ALIMT >(PH_1)</ALIMT>.
TM_TechnoBitToggleDesc,"Enables or disables the techno-bit, when disabled, the techno-bit will not perform any action.",TM_TechnoBitToggleDesc,TM_English.xml,keyed,"Enables or disables the techno-bit, when disabled, the techno-bit will not perform any action."
TM_TechnoBitEnabled,Techno-Bit Enabled,TM_TechnoBitEnabled,TM_English.xml,keyed,Techno-Bit Enabled
TM_TechnoBitDisabled,Techno-Bit Disabled,TM_TechnoBitDisabled,TM_English.xml,keyed,Techno-Bit Disabled
TM_ElementalShotToggleDesc,"Enables or disables the elemental shot. When enabled, weapon projectiles will occasionally have elemental properties attached to the projectile. Elemental rounds consume small amounts of mana.",TM_ElementalShotToggleDesc,TM_English.xml,keyed,"Enables or disables the elemental shot. When enabled, weapon projectiles will occasionally have elemental properties attached to the projectile. Elemental rounds consume small amounts of mana."
TM_AnimalHasAllegience,This animal is already committed to another cause.,TM_AnimalHasAllegience,TM_English.xml,keyed,This animal is already committed to another cause.
TM_TechnoBitRepair,Repair,TM_TechnoBitRepair,TM_English.xml,keyed,Repair
TM_TechnoBitRepairDesc,Toggles the repair function of the techno-bit.,TM_TechnoBitRepairDesc,TM_English.xml,keyed,Toggles the repair function of the techno-bit.
TM_FoundNoReplicateTarget,Unable to detect a valid item to replicate.,TM_FoundNoReplicateTarget,TM_English.xml,keyed,Unable to detect a valid item to replicate.
TM_FoundNoReplicateRecipe,Unable to determine a design or recipe for {0}.,TM_FoundNoReplicateRecipe,TM_English.xml,keyed,Unable to determine a design or recipe for <ALIMT >(PH_1)</ALIMT>.
TM_NotEnoughHate,{0} does not have enough Hate to use {1}.,TM_NotEnoughHate,TM_English.xml,keyed,<ALIMT >(PH_2)</ALIMT> does not have enough Hate to use <ALIMT >(PH_1)</ALIMT>.
TM_ReplicatedUnrecognizedIngredient,{0} contains an unspecified ingredient and cannot be replicated.,TM_ReplicatedUnrecognizedIngredient,TM_English.xml,keyed,<ALIMT >(PH_1)</ALIMT> contains an unspecified ingredient and cannot be replicated.
TM_NoExternalBodyPartsCanBleed,{0} has no body part to draw blood from.,TM_NoExternalBodyPartsCanBleed,TM_English.xml,keyed,<ALIMT >(PH_1)</ALIMT> has no body part to draw <ALIMT >blood</ALIMT> from.
TM_NoThingToTransmutate,{0} found no resources to transmutate at the target location.,TM_NoThingToTransmutate,TM_English.xml,keyed,<ALIMT >(PH_1)</ALIMT> found no resources to transmutate at the target location.
TM_UnableToTransmutate,{0} is unable to transmutate {1}.,TM_UnableToTransmutate,TM_English.xml,keyed,<ALIMT >(PH_2)</ALIMT> is unable to transmutate <ALIMT >(PH_1)</ALIMT>.
TM_TransmutationLostCohesion,The material of {0} lost cohesion during transmutation and disintegrated.,TM_TransmutationLostCohesion,TM_English.xml,keyed,The material of <ALIMT >(PH_1)</ALIMT> lost cohesion during transmutation and disintegrated.
TM_CancelPolymorph,Cancel Shapeshift,TM_CancelPolymorph,TM_English.xml,keyed,Cancel Shapeshift
TM_CancelPolymorphDesc,Returns the caster to their original form prior to shape shifting.,TM_CancelPolymorphDesc,TM_English.xml,keyed,Returns the caster to their original form prior to shape shifting.
